Lat,Long,Depth,Magnitude
37.15,71.34,200,4.1
37.6,71.71,150,3.8
32.73,69.42,33,3.9
33.4,75.89,5,4
33,75.9,12,3.3
23.96,65.69,10,3.6
23.7,93.42,10,4.2
27.98,76.65,10,4.4
36.35,70.73,160,4
39.47,70.54,10,5.3
35.84,82.24,10,4.3
38.2,74.24,254,4.6
36.26,71.6,187,4.3
22.95,70.39,18,3.4
22.9,93.46,10,4.5
38.22,78.1,10,3.6
36.91,70.77,38,3.3
37.1,71.19,100,3.6
34.5,68.81,14,4.3
32.99,73.58,10,4.1
31.18,78.48,5,2
28.78,91.83,10,3
29.9,96.13,10,3.6
33.1,73.72,10,4
12.96,92.63,10,4.4
2.25,97.23,35,4.7
26.39,93.22,34,2.8
36.9,71.89,150,3.4
25.58,91.55,5,2.4
37.19,71.43,121,3.8
36.47,70.53,326,4.1
36.23,69.84,90,3.7
37.81,72.39,125,3.5
36.46,71.19,150,4.8
36.98,71.68,150,3.4
8.83,93.83,10,4.1
14.34,93.7,28,4.1
34.42,81.31,10,3.9
5.39,94.5,44,5.1
26.3,92.8,16,2.2
27.22,95.21,9,3.4
36.62,71.18,100,4.8
23.5,94.15,95,3.5
24.21,82.46,5,3.2
36.6,70.31,95,3.8
37.26,72.6,82,4.1
36.3,70.77,90,3.4
24.56,94.96,35,3.5
22.13,70.86,10,4
38.14,73.9,33,3.8
24.68,92.38,29,4
33.14,76.4,5,3.7
23.89,95.5,150,4
32.99,75.9,4,3.8
11.82,94.93,34,4.5
11.86,95.4,10,4.3
35.64,68.9,15,4.3
23.23,93.44,10,4
11.7,94.78,8,4.8
12.8,94.39,10,5.9
11.75,95.13,23,4.9
23.8,93.38,10,4.9
23.18,93.33,10,3.2
12.27,94.9,8,4.8
12.13,95.21,10,5.9
36.9,71.64,250,4.3
24.55,92.43,30,3.9
37.39,71.95,150,3.9
22.88,93.62,10,3.4
21.75,96.96,10,4.3
30.29,96.22,37,3.9
35.52,70.52,77,4.6
35.84,77.44,126,3.9
30.64,95.11,10,4.8
17.37,73.81,5,2.7
24.93,94.47,59,3.6
22.99,93.31,10,3.4
31.94,95.2,10,4.8
29.44,68.38,10,3.9
36.13,69.55,267,4.1
32.96,75.86,5,3.3
37.41,72.13,222,4.3
30.16,94.58,26,4.9
30.2,95.27,10,3.2
11.97,94.87,10,4.3
35.21,82.35,10,4.2
30.28,95.1,10,3.8
30.51,94.87,10,4.6
30.47,94.84,10,4.3
26.79,95.96,92,3.2
36.83,71.1,150,3.5
32.21,76.64,5,2.7
32.57,69.38,33,3.8
32.33,76.46,5,2.6
32.79,79.44,36,3
36.47,70.62,106,3.7
32.8,86.71,10,6
34.61,70.75,90,3.7
24.82,95.28,114,3.6
33.14,87.49,15,4
30.15,94.57,10,4.5
33.69,76.46,5,3
23.4,70.28,7,3.2
36.6,70.1,100,3.3
30.1,72.34,10,3.5
32.66,86.58,10,4.9
36.58,71.51,235,3.5
34.2,74.73,5,3.1
19.96,72.88,10,3
32.94,75.91,5,2.9
28.3,78.6,10,3
26.23,93.1,33,3.2
22.49,93.81,10,4.1
35.75,69.19,132,3.7
30.53,95.2,10,4.5
30.63,87.66,10,3.8
23.12,94.34,90,3.6
36.1,70.82,130,3.4
37.62,76.94,75,3.8
30.97,95.14,10,4.7
25.48,91.37,0,2.5
30.95,94.53,10,4.2
36.15,71.18,202,3.7
1.1,98.69,67,4.9
24.73,94.88,105,3.7
30.82,94.53,10,4.6
32.71,76.53,5,2.4
30.48,94.63,10,4.4
36.69,70.82,150,4.4
36.37,70.48,207,3.8
33.9,86.89,10,3.7
23.16,93.42,10,4.5
26.7,94.38,10,2.9
26.46,95.84,44,3.5
30.48,94.97,10,4.7
29.85,94.5,10,4.1
28.5,87.96,10,3.8
31.34,74.44,35,3.1
38.16,74.52,160,3.8
30.44,94.11,10,4.2
30.21,94.52,10,3.6
30.43,94.81,10,4.9
31.7,94.66,10,3
33.32,72.3,33,3.4
33.1,86.75,23,4.2
36.9,70.68,143,3.5
30.58,94.93,10,4.5
30.46,94.1,10,3.9
37.5,71.6,100,3.9
34.98,82.54,10,3.8
35.77,69.9,10,4
36.48,70.46,199,4
38.44,73.29,100,4.1
36.47,70.74,179,3.8
21.78,72.67,5,2.8
24.21,93.73,65,3.5
32.87,86.8,10,4.3
36.3,68.79,10,4.3
32.36,90.42,10,4.1
28.83,76.77,5,2.9
27.16,91.98,5,3.1
27.46,75.85,23,3.2
31.59,85.6,0,3.9
24.67,95.2,110,3.8
26.71,92.59,5,3.6
19.8,84.17,10,3.7
30.89,95.62,10,4.4
27.36,88.71,15,3.9
30.76,95.75,10,4.5
31.31,95.49,10,4.6
24.44,94.26,35,2.6
24.16,93.84,36,4.1
30.96,95.74,10,4.2
31.1,95.61,50,4.1
21.1,94.64,10,3.3
30.71,95.93,10,3.8
25.21,94.48,36,3.3
39.66,75.35,35,4.1
37.16,71.81,241,3.7
30.19,95.24,10,4.5
28.3,65.61,10,5.2
28.4,65.76,10,4.1
39.76,95.62,10,4.4
30.33,94.56,10,4.4
39.3,69.91,10,4.5
29.8,96.7,10,3.6
23.17,93.36,10,3.8
30.78,96.23,10,4.1
17.42,73.79,5,2.9
39.98,74.7,10,4.2
27.98,65.69,10,4.1
30.59,94.77,10,4.1
33.1,86.92,10,4.4
30.71,96.7,10,4.3
20.1,72.77,5,2.4
37.2,70.87,110,4.2
36.53,71.7,130,3.7
9.69,93.13,70,4.5
22.91,94.4,10,3.5
36.86,71.36,170,3.9
24.18,94.35,86,3.6
4.69,95.76,10,4.5
23.94,88.46,8,3.8
27.88,94.35,4,3.4
22.6,93.91,10,3.5
36.4,69.99,200,4
19.92,72.89,10,2.8
19.92,72.85,2,3.1
19.97,72.8,13,3.1
26.23,95.44,104,4.4
20.1,72.83,5,3.7
19.95,72.88,5,2.6
23.52,70.42,11,3.3
30.65,87.66,10,4.1
27.8,97.1,128,3.6
24.75,97.25,10,3.9
30.57,78.92,10,3.5
29.41,80.9,10,3.8
35.38,82.78,10,4.5
23.92,88.32,13,3.8
36.45,71.25,97,4.5
36.25,70.72,220,3.9
37.16,72.5,184,3.9
29.95,80.58,11,3.2
36.55,71.11,100,4.1
23.3,93.39,10,5.2
22.9,93.7,10,3.6
23.28,93.38,10,4.1
17.66,94.63,30,4.1
27.21,92.45,10,3.7
23.1,93.9,5,2.5
33.3,72.28,10,4.2
19.96,72.85,5,2.7
23.5,93.28,10,3.5
36.54,71.8,275,4.1
23.58,92.1,13,4
34.53,69.44,10,4
36.48,70.57,200,4
36.18,70.42,230,4
35.26,81.92,100,4.3
25.22,94.54,61,3.8
25.5,94.68,134,4.7
26.24,96.99,10,3.6
22.29,95,75,4.1
19.95,72.77,8,2.7
3.5,95.74,10,4.6
39.93,70.33,10,4.2
31.75,93.42,10,4.3
23.53,70.18,30,4.2
39.4,75.8,10,4.1
36.53,70.32,217,4.1
19.9,72.78,10,2.8
0.34,97.87,30,4.2
0.57,96.75,10,4.1
19.96,72.83,5,4.1
19.96,72.88,5,3.6
19.97,72.82,5,2.7
9.9,94.7,82,4.2
31.73,93.49,30,4.2
31.68,93.49,26,4.3
14.14,92.96,37,4
36.7,70.47,200,4.1
38,77.9,10,4.5
33.31,85.26,10,4
19.96,72.76,5,3.4
1.71,90.94,10,4.8
26.45,93.41,30,3.5
13.15,93.19,40,4.8
38.21,73.64,153,4.3
19.99,72.79,10,3.9
19.85,72.24,5,2.7
20.8,72.95,10,2.7
37.28,71.1,180,4.4
27.32,86.82,38,3.6
28.61,89.76,10,4
37.53,72.48,80,4.1
32.87,73.67,10,4
1.97,90.82,10,4.2
36.32,70.39,93,4
23.98,94.87,127,4.2
33.2,73.68,10,4.2
19.95,72.78,10,4
19.99,72.85,5,3.7
27.23,87.79,10,4.4
6.64,60.24,10,4.3
27.8,92.13,10,3.3
6.37,60.31,10,4.5
4.12,96.84,120,5.3
36.44,70.96,235,4.1
1.75,67.9,10,4.4
19.85,72.64,5,2.9
31.9,93.39,10,4.5
27.85,85.86,10,5.1
37.2,71.51,117,4.4
35.6,94.62,10,4.8
29.77,68.34,25,4.6
38.3,75.48,100,4.2
36.2,70,166,4.5
38.7,73.61,36,5.1
23.38,94.33,90,4.3
32.75,76.1,18,3.4
26.24,90.51,6,3.7
25.17,94.4,12,3.8
39.48,73.89,10,4.2
27.12,89.73,38,3.9
22.98,93.76,53,4.8
19.85,72.11,23,3.7
38.29,74.52,145,4.5
31.37,78.43,10,3.8
26.16,91.26,17,4.2
35.74,77.84,60,4.1
7.34,94.65,10,4.3
34.8,74.79,10,4.1
33.22,85.31,10,4.2
24.5,94.22,80,4.1
36.45,70.21,200,4.3
36.59,70.91,150,4.3
5.24,96.69,20,4.1
35.25,78.23,10,5
34.91,78.5,10,3.8
34.2,78.17,10,3.8
36,69.6,112,4.6
34.78,74.33,10,4.6
32.33,76.27,4,3.6
34.14,78.9,10,4.7
26.17,66.12,10,4.5
31.62,68.76,10,4.2
36.33,71.4,109,4.7
29.66,87.51,10,3.6
33.24,75.84,10,4.4
3.95,97.69,35,4.1
33.52,75.19,38,3.2
3.6,96.77,10,4.1
27.22,91.94,7,3.3
27.2,91.9,7,3.8
27.36,92.12,10,3.3
21.82,70.46,15,4.1
3.9,97.68,35,4.3
35.1,68.97,94,4.1
12.23,93.69,75,4.3
3.65,97.7,55,4.4
32.96,75.86,5,2.5
36.51,71.1,291,3.9
17.33,78.59,10,1.2
23.79,94.57,16,2.3
26.87,89.33,5,3.5
37.21,71.31,175,3.7
17.49,78.64,10,1.4
36.47,70.1,174,4.1
26.19,91.22,17,3.8
36.42,70.72,133,4
27.73,66.96,10,3.8
20.47,94.48,80,3.6
28.67,76.68,17,2.6
23.55,94.27,30,3.3
34.3,79.47,7,4.9
34.71,79.34,10,4.7
39.98,73.84,10,3.9
34.9,79.11,10,3.1
34.89,79.1,10,3.3
19.91,72.82,1,3.5
36.78,71.57,231,4
25.55,94.72,70,4.3
35.4,79.61,18,3.3
36.49,69.87,140,3.9
35.31,74.97,25,4
36.61,71.12,20,4
33.21,76.22,5,2
32.66,75.73,5,1.6
32.8,76.53,2,2.4
32.78,76.5,5,2.2
32.81,76.57,5,3.2
24.67,94.66,33,3.6
27.51,91.72,10,3.2
23.16,92.98,10,3.4
28.78,76.71,5,3
24.76,93.39,82,5.3
24.56,93.72,12,3
24.58,93.67,19,3
24.49,93.77,10,2.8
27.2,92.9,10,2.8
4.74,96.15,131,4.4
30.24,69.69,10,4.1
24.58,93.68,12,3.8
27.28,75.48,5,2.5
4.7,97.2,268,4.5
25.4,96.64,13,3.6
36.35,70.94,94,4.7
28.11,97.39,10,3.4
22.73,91.4,10,2.6
25.18,95.17,125,3.4
37.59,72.13,150,3.4
23.28,93.84,15,3.7
37.13,71.56,119,4.3
31.2,77.95,5,3
36.64,70.6,175,3.3
33.19,73.6,10,2.7
35.39,69.31,71,3.7
36.4,69.92,176,3.8
36.39,70.11,150,3.5
20.1,72.91,5,2.9
32.7,76.59,2,2.4
3.1,95.85,48,4.9
36.3,71.41,156,3.9
37.47,71.62,121,4.2
24.69,93.51,36,3.4
29.31,67.51,10,4.1
36.75,70.97,189,5.1
33.22,95.7,10,3.8
33.28,90.24,10,3.2
36.56,70.89,278,4.2
31.86,68.4,40,4
38.39,77.6,10,4.3
37.46,72.62,293,3.9
37.3,71.66,120,4.5
32.99,73.6,10,3.8
36.1,77.8,183,3.4
35.7,75.78,38,3.7
36.85,71.65,125,3.2
37.19,71.91,222,4.2
3.24,96.58,10,5.5
39.85,72.49,10,4
38.4,69.33,10,3.9
38.1,69.4,10,3.7
37.8,71.12,213,4.5
37.5,71.94,226,4.1
25.58,94.22,14,2.5
27.66,96.89,50,3.9
38.24,75.74,190,4.3
36.55,69.98,182,4.3
23.2,93.97,10,3.3
36.14,70.74,100,4.4
32.91,90,10,4.6
26.18,93.46,10,2.5
29.96,88.63,10,3.9
19.92,72.84,5,2
37.68,68.35,10,3.7
39.29,69.67,33,3.8
36.53,71.15,97,4.2
32.72,76.4,5,2.6
24.2,90.79,33,3.2
36.44,70.69,233,3.8
24.33,94.69,33,3.2
36.55,70.75,110,3.6
23.17,92.21,40,4
31.42,76.85,3,3
36.65,70.99,252,3.9
35.62,71.44,65,4.3
26.55,95.5,86,3.6
27.27,88.53,5,3.5
19.94,72.81,7,2.8
19.89,72.83,10,3
36.85,68.8,10,3.8
37.86,69.48,10,3.9
24.5,93.62,31,3.4
30.61,83.68,10,3.5
36.53,71.43,200,3.8
36.46,70.8,100,4
29.83,78.99,40,2.8
36.54,71.81,98,4.6
39.5,71.12,10,4.1
31.28,77.86,5,3.3
32.3,76.26,17,2.6
30.33,69.8,10,4
22.2,79.64,17,3.3
25.84,71.3,10,3.2
35.11,76.31,126,2.9
36.44,70.73,150,4.1
36.24,71.5,201,3.9
29.32,80.96,10,4.2
36.48,70.3,180,3.5
31.86,76.38,5,2.7
37.64,71.15,50,5
31.91,76.26,5,2.6
22.56,96.25,10,3.1
22.1,94.6,50,3.2
35.69,74.77,40,3.3
36.44,70.71,220,4.3
39.4,76.39,10,4
22.2,79.54,32,3.6
21.96,79.65,15,3.5
25.16,94.83,105,3.1
34.82,78.44,10,4.2
34.88,78.7,10,3.5
31.49,94.21,10,4
31.34,93.27,10,4.1
30.11,67.77,37,3.3
32.27,89.67,10,3.5
